"seqnames","start","end","width","strand","logFC","logCPM","F","PValue","FDR","status","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr7",36436103,36436659,557,"*",0.772310457042491,-1.52558764987879,12.0613259995452,0.000776622057160129,0.0485504832699139,"Gained","Intron (ENST00000396068.6/54443, intron 19 of 22)",7,36448939,36453655,4717,1,"54443","ENST00000491782.1",-12280,"ENSG00000011426","ANLN","anillin, actin binding protein"
"chr7",36449654,36452680,3027,"*",0.37866567375829,0.942367782652211,12.1632916293837,0.00073938684709279,0.0472248449788504,"Gained","Promoter (<=1kb)",7,36448939,36453655,4717,1,"54443","ENST00000491782.1",715,"ENSG00000011426","ANLN","anillin, actin binding protein"
"chr7",36462796,36464843,2048,"*",0.459464437771234,0.503525758595099,15.8948477886432,0.000131262133778685,0.0172634122238498,"Gained","Exon (ENST00000435254.1/ENST00000435254.1, exon 1 of 4)",7,36448939,36453655,4717,1,"54443","ENST00000491782.1",13857,"ENSG00000011426","ANLN","anillin, actin binding protein"
"chr7",36492636,36493468,833,"*",0.742823344825393,-1.04905732940168,14.6492346839979,0.000231698376449477,0.0244801175849289,"Gained","Intron (ENST00000435254.1/ENST00000435254.1, intron 3 of 3)",7,36513002,36514676,1675,2,"313","ENST00000621510.1",21208,"ENSG00000136250","AOAH","acyloxyacyl hydrolase"
"chr7",36518676,36530676,12001,"*",0.291088744135279,2.94848510608155,16.6315152498599,9.41945579138464e-05,0.0138736331685915,"Gained","Promoter (<=1kb)",7,36513003,36530684,17682,2,"313","ENST00000614254.1",8,"ENSG00000136250","AOAH","acyloxyacyl hydrolase"
"chr7",36577413,36577934,522,"*",0.931393179037493,-1.70177813820839,14.5232540062891,0.000245672157536565,0.0253330124734761,"Gained","Intron (ENST00000617267.5/313, intron 12 of 21)",7,36532334,36594553,62220,2,"313","ENST00000495942.5",16619,"ENSG00000136250","AOAH","acyloxyacyl hydrolase"
"chr7",36587982,36590177,2196,"*",0.589047782565786,0.385911364440165,23.8078347642332,4.26735372915828e-06,0.00164515095424154,"Gained","Intron (ENST00000617267.5/313, intron 12 of 21)",7,36532334,36594553,62220,2,"313","ENST00000495942.5",4376,"ENSG00000136250","AOAH","acyloxyacyl hydrolase"
"chr7",36590664,36596877,6214,"*",0.293416471527546,1.9675859204522,12.177555565062,0.000734389168160641,0.0470516549442311,"Gained","Promoter (<=1kb)",7,36532330,36594656,62327,2,"313","ENST00000487014.5",0,"ENSG00000136250","AOAH","acyloxyacyl hydrolase"
"chr7",36665420,36666006,587,"*",0.979362451365235,-1.56174922760266,18.9473968942566,3.38511745650033e-05,0.00691741903732317,"Gained","Intron (ENST00000617267.5/313, intron 3 of 21)",7,36623190,36661300,38111,2,"313","ENST00000543742.1",-4120,"ENSG00000136250","AOAH","acyloxyacyl hydrolase"
"chr7",36706183,36706893,711,"*",0.703705851037859,-1.046371649452,14.0706859044874,0.000302525557267289,0.0284684770904996,"Gained","Intron (ENST00000617267.5/313, intron 1 of 21)",7,36509308,36724449,215142,2,"313","ENST00000617267.5",17556,"ENSG00000136250","AOAH","acyloxyacyl hydrolase"
"chr7",36723128,36724862,1735,"*",0.48550361012707,0.210959570610768,14.1947576587869,0.000285548885382317,0.0276006197310549,"Gained","Promoter (<=1kb)",7,36509308,36724449,215142,2,"313","ENST00000617267.5",0,"ENSG00000136250","AOAH","acyloxyacyl hydrolase"
"chr7",36730149,36730420,272,"*",1.13402378915694,-2.2381450771837,14.0696830909038,0.000302648166356019,0.0284684770904996,"Gained","Distal Intergenic",7,36512949,36724549,211601,2,"313","ENST00000612871.4",-5600,"ENSG00000136250","AOAH","acyloxyacyl hydrolase"
"chr7",36776723,36781591,4869,"*",0.329799184635582,1.62437964464566,13.7655639247018,0.000348361899809098,0.0307773429029637,"Gained","Exon (ENST00000415356.1/ENST00000415356.1, exon 1 of 2)",7,36512949,36724549,211601,2,"313","ENST00000612871.4",-52174,"ENSG00000136250","AOAH","acyloxyacyl hydrolase"
"chr7",36802189,36802833,645,"*",0.73995717879807,-1.220004809574,14.020131304105,0.000309735028231387,0.0288684805300333,"Gained","Intron (ENST00000829529.1/ENST00000829529.1, intron 1 of 1)",7,36855367,36862150,6784,2,"9844","ENST00000497024.1",59317,"ENSG00000155849","ELMO1","engulfment and cell motility 1"
"chr7",36803908,36804580,673,"*",0.879951219588543,-1.50464320721342,15.9259702087366,0.000129559712655926,0.0171415451862082,"Gained","Intron (ENST00000829529.1/ENST00000829529.1, intron 1 of 1)",7,36855367,36862150,6784,2,"9844","ENST00000497024.1",57570,"ENSG00000155849","ELMO1","engulfment and cell motility 1"
"chr7",36808441,36812197,3757,"*",0.370771809621788,1.25302809690578,14.0031071418082,0.000312012553703248,0.0290348254830954,"Gained","Intron (ENST00000829529.1/ENST00000829529.1, intron 1 of 1)",7,36855367,36862150,6784,2,"9844","ENST00000497024.1",49953,"ENSG00000155849","ELMO1","engulfment and cell motility 1"
"chr7",36820196,36820835,640,"*",0.911451521538968,-1.45595291439201,15.1907673512154,0.000180902344026778,0.0209750706005928,"Gained","Intron (ENST00000829529.1/ENST00000829529.1, intron 1 of 1)",7,36855367,36862150,6784,2,"9844","ENST00000497024.1",41315,"ENSG00000155849","ELMO1","engulfment and cell motility 1"
"chr7",36843019,36844838,1820,"*",0.576034515730367,0.111919513584499,15.7433193545057,0.000140588442068249,0.0179426379844229,"Gained","Distal Intergenic",7,36855367,36862150,6784,2,"9844","ENST00000497024.1",17312,"ENSG00000155849","ELMO1","engulfment and cell motility 1"
"chr7",36938265,36943407,5143,"*",0.368705071152048,1.63034883791464,17.2599124871348,7.1136341059763e-05,0.0115150893162595,"Gained","Intron (ENST00000310758.9/9844, intron 16 of 21)",7,36919357,36919432,76,2,"100302113","ENST00000408398.1",-18833,"ENSG00000221325","MIR1200","microRNA 1200"
"chr7",36981709,36983574,1866,"*",0.455979301048199,0.204796497007495,12.0462612806963,0.000781697668410719,0.048747102334079,"Gained","Promoter (1-2kb)",7,36854462,36985060,130599,2,"9844","ENST00000396040.6",1486,"ENSG00000155849","ELMO1","engulfment and cell motility 1"
"chr7",37000349,37002621,2273,"*",0.504994445895142,0.473766273745605,17.3423944801618,6.85750557067898e-05,0.0112485241406109,"Gained","Promoter (2-3kb)",7,36997796,37013630,15835,1,"100861514","ENST00000419535.1",2553,"ENSG00000224101","ELMO1-AS1","ELMO1 antisense RNA 1"
"chr7",37057306,37060106,2801,"*",0.399459131097053,0.767157403396978,12.7433760180649,0.000561974885672899,0.0404130361132739,"Gained","Intron (ENST00000310758.9/9844, intron 15 of 21)",7,36997796,37013630,15835,1,"100861514","ENST00000419535.1",59510,"ENSG00000224101","ELMO1-AS1","ELMO1 antisense RNA 1"
"chr7",37062236,37066784,4549,"*",0.327839754174377,1.51273585878312,12.8916308958609,0.000524098443223352,0.0387706446861199,"Gained","Intron (ENST00000310758.9/9844, intron 15 of 21)",7,36997796,37013630,15835,1,"100861514","ENST00000419535.1",64440,"ENSG00000224101","ELMO1-AS1","ELMO1 antisense RNA 1"
"chr7",37067724,37068819,1096,"*",0.61866082943185,-0.424670562496236,16.0526898056775,0.000122239572912604,0.0165416432689128,"Gained","Intron (ENST00000310758.9/9844, intron 15 of 21)",7,36997796,37013630,15835,1,"100861514","ENST00000419535.1",69928,"ENSG00000224101","ELMO1-AS1","ELMO1 antisense RNA 1"
"chr7",37069815,37070242,428,"*",0.853920090417374,-1.58826118499106,13.8988131952198,0.000327766131663014,0.0298146926588143,"Gained","Intron (ENST00000310758.9/9844, intron 15 of 21)",7,36997796,37013630,15835,1,"100861514","ENST00000419535.1",72019,"ENSG00000224101","ELMO1-AS1","ELMO1 antisense RNA 1"
"chr7",37074386,37075134,749,"*",0.785967088360103,-0.836500168574297,20.2388211207622,1.93141719147815e-05,0.0046650188498312,"Gained","Intron (ENST00000310758.9/9844, intron 15 of 21)",7,36997796,37013630,15835,1,"100861514","ENST00000419535.1",76590,"ENSG00000224101","ELMO1-AS1","ELMO1 antisense RNA 1"
"chr7",37179957,37181287,1331,"*",0.587463328573287,-0.190774003605932,17.20925299104,7.27672362904465e-05,0.0116930995035778,"Gained","Intron (ENST00000310758.9/9844, intron 13 of 21)",7,36894922,37197223,302302,2,"9844","ENST00000472359.1",15936,"ENSG00000155849","ELMO1","engulfment and cell motility 1"
"chr7",37260783,37263916,3134,"*",0.459051051941782,0.870816336437504,18.2405789908661,4.60843346824891e-05,0.00862001384424492,"Gained","Intron (ENST00000310758.9/9844, intron 5 of 21)",7,37133006,37224919,91914,2,"9844","ENST00000487336.1",-35864,"ENSG00000155849","ELMO1","engulfment and cell motility 1"
"chr7",37331525,37336911,5387,"*",0.314102378773259,1.75936375323063,13.0275593694603,0.000491683540899964,0.0373567480649123,"Gained","Intron (ENST00000310758.9/9844, intron 2 of 21)",7,37233105,37342763,109659,2,"9844","ENST00000455119.5",5852,"ENSG00000155849","ELMO1","engulfment and cell motility 1"
"chr7",37414292,37415278,987,"*",0.709663875659568,-0.67875235707879,17.9551292329319,5.22812501476343e-05,0.0094298837319857,"Gained","Intron (ENST00000310758.9/9844, intron 1 of 21)",7,37269454,37448856,179403,2,"9844","ENST00000463390.1",33578,"ENSG00000155849","ELMO1","engulfment and cell motility 1"
"chr7",37477638,37479743,2106,"*",0.513987129981924,0.110720943147046,14.085193947088,0.000300389871850066,0.0283179432951282,"Gained","Distal Intergenic",7,36855551,37449223,593673,2,"9844","ENST00000448602.5",-28415,"ENSG00000155849","ELMO1","engulfment and cell motility 1"
"chr7",37502403,37502683,281,"*",1.49595097066175,-2.20275241804478,26.7272175718713,1.2901276859751e-06,0.00068895546797778,"Gained","Intron (ENST00000731305.1/ENST00000731305.1, intron 1 of 1)",7,36855551,37449223,593673,2,"9844","ENST00000448602.5",-53180,"ENSG00000155849","ELMO1","engulfment and cell motility 1"
"chr7",37588860,37590155,1296,"*",0.598341125664369,-0.286770364579296,16.3569891188473,0.000106569644821221,0.0150698855905951,"Gained","Distal Intergenic",7,37683766,37743835,60070,1,"353345","ENST00000334425.2",-93611,"ENSG00000187037","GPR141","G protein-coupled receptor 141"
"chr7",37596142,37596580,439,"*",1.02543438512389,-1.76062893974005,17.8286003619277,5.53576608097909e-05,0.0097801853897046,"Gained","Distal Intergenic",7,37683766,37743835,60070,1,"353345","ENST00000334425.2",-87186,"ENSG00000187037","GPR141","G protein-coupled receptor 141"
"chr7",37601456,37603783,2328,"*",0.472873977956348,0.499227697719851,14.4572797302315,0.000252977757031635,0.0257732572395786,"Gained","Intron (ENST00000764648.1/ENST00000764648.1, intron 1 of 1)",7,37683766,37743835,60070,1,"353345","ENST00000334425.2",-79983,"ENSG00000187037","GPR141","G protein-coupled receptor 141"
"chr7",37608166,37610970,2805,"*",0.469362415339544,0.731310006966384,16.6836687980153,9.20201377422611e-05,0.0136426314690422,"Gained","Intron (ENST00000764648.1/ENST00000764648.1, intron 1 of 1)",7,37683766,37743835,60070,1,"353345","ENST00000334425.2",-72796,"ENSG00000187037","GPR141","G protein-coupled receptor 141"
"chr7",37631256,37632816,1561,"*",0.777433778452431,-0.427282714202973,24.004958071763,3.93316602291445e-06,0.00155706687430321,"Gained","Intron (ENST00000764646.1/ENST00000764646.1, intron 1 of 2)",7,37683766,37743835,60070,1,"353345","ENST00000334425.2",-50950,"ENSG00000187037","GPR141","G protein-coupled receptor 141"
"chr7",37662498,37664060,1563,"*",0.55760706358826,-0.0172436686027445,16.0951819875815,0.000119907224056543,0.0163475169641004,"Gained","Exon (ENST00000764644.1/ENST00000764644.1, exon 1 of 3)",7,37683766,37743835,60070,1,"353345","ENST00000334425.2",-19706,"ENSG00000187037","GPR141","G protein-coupled receptor 141"
"chr7",37700872,37701953,1082,"*",0.674711487542457,-0.80079580354828,12.93302911327,0.000514115574774388,0.0383037231244239,"Gained","Intron (ENST00000334425.2/353345, intron 2 of 2)",7,37683872,37741374,57503,1,"353345","ENST00000447769.1",17000,"ENSG00000187037","GPR141","G protein-coupled receptor 141"
"chr7",37714660,37717134,2475,"*",0.574644643626513,0.448335547649957,22.4857403228949,7.41664927877678e-06,0.00235663580908659,"Gained","Intron (ENST00000334425.2/353345, intron 2 of 2)",7,37683872,37741374,57503,1,"353345","ENST00000447769.1",30788,"ENSG00000187037","GPR141","G protein-coupled receptor 141"
"chr7",37756073,37756541,469,"*",0.882190658387035,-1.45219045924558,15.15386794441,0.000183974125262925,0.0211784111726473,"Gained","Intron (ENST00000461610.5/353345, intron 2 of 3)",7,37683872,37741374,57503,1,"353345","ENST00000447769.1",72201,"ENSG00000187037","GPR141","G protein-coupled receptor 141"
"chr7",37756912,37757624,713,"*",0.806488316319839,-0.972325426205623,19.9388120442397,2.19863889159349e-05,0.0051124432532963,"Gained","Intron (ENST00000461610.5/353345, intron 2 of 3)",7,37683872,37741374,57503,1,"353345","ENST00000447769.1",73040,"ENSG00000187037","GPR141","G protein-coupled receptor 141"
"chr7",37761637,37762559,923,"*",0.622691060626211,-0.780732139169864,13.0817231594428,0.000479454071572653,0.0368873765934072,"Gained","Intron (ENST00000461610.5/353345, intron 2 of 3)",7,37683872,37741374,57503,1,"353345","ENST00000447769.1",77765,"ENSG00000187037","GPR141","G protein-coupled receptor 141"
"chr7",37785898,37787161,1264,"*",0.793001143811078,-0.578111614999692,21.9802452975478,9.18279531633603e-06,0.00274646376127051,"Gained","Intron (ENST00000461610.5/353345, intron 2 of 3)",7,37848597,37900397,51801,1,"51314","ENST00000199447.9",-61436,"ENSG00000086288","NME8","NME/NM23 family member 8"
"chr7",37790365,37791282,918,"*",0.646417866875103,-0.864616935123126,13.283089534143,0.000436332085242859,0.035062474749375,"Gained","Intron (ENST00000461610.5/353345, intron 2 of 3)",7,37848597,37900397,51801,1,"51314","ENST00000199447.9",-57315,"ENSG00000086288","NME8","NME/NM23 family member 8"
"chr7",37791693,37792884,1192,"*",0.611057646518819,-0.432847040337394,15.6889289949938,0.000144111846704438,0.0182343265106107,"Gained","Intron (ENST00000461610.5/353345, intron 2 of 3)",7,37848597,37900397,51801,1,"51314","ENST00000199447.9",-55713,"ENSG00000086288","NME8","NME/NM23 family member 8"
"chr7",37793566,37794566,1001,"*",0.895562070726515,-1.04173065490768,20.7943047967251,1.52191592300566e-05,0.00393873177842464,"Gained","Intron (ENST00000461610.5/353345, intron 2 of 3)",7,37848597,37900397,51801,1,"51314","ENST00000199447.9",-54031,"ENSG00000086288","NME8","NME/NM23 family member 8"
"chr7",37873716,37876095,2380,"*",0.626785345791501,0.216536340319054,23.2742004045382,5.32941543174637e-06,0.00189777054068944,"Gained","Intron (ENST00000476620.1/54749, intron 2 of 3)",7,37896817,37900394,3578,1,"51314","ENST00000476435.1",-20722,"ENSG00000086288","NME8","NME/NM23 family member 8"
"chr7",37893652,37895092,1441,"*",0.644619657942356,-0.226636190661184,19.1874700491801,3.04445505213006e-05,0.006425563217547,"Gained","Promoter (1-2kb)",7,37896817,37900394,3578,1,"51314","ENST00000476435.1",-1725,"ENSG00000086288","NME8","NME/NM23 family member 8"
"chr7",37912284,37913790,1507,"*",0.591317414208454,-0.245976274593242,16.0412140095034,0.000122869276461387,0.0166043548750697,"Gained","Promoter (2-3kb)",7,37907262,37909839,2578,2,"6424","ENST00000478975.1",-2445,"ENSG00000106483","SFRP4","secreted frizzled related protein 4"
"chr7",37928539,37930965,2427,"*",0.410039485734923,0.66784902524931,12.9863401577145,0.000501296139683382,0.0377463714362404,"Gained","Intron (ENST00000476620.1/54749, intron 2 of 3)",7,37921320,37950805,29486,1,"54749","ENST00000425345.1",7219,"ENSG00000086289","EPDR1","ependymin related 1"
"chr7",37931566,37934082,2517,"*",0.677008245445081,0.531591255370026,32.88396228494,1.15021582233972e-07,0.000134521771086511,"Gained","Intron (ENST00000476620.1/54749, intron 2 of 3)",7,37921320,37950805,29486,1,"54749","ENST00000425345.1",10246,"ENSG00000086289","EPDR1","ependymin related 1"
"chr7",37941589,37942294,706,"*",0.846473344299741,-1.22516168367335,16.0032873933057,0.000125066924765476,0.0167920669733971,"Gained","Intron (ENST00000476620.1/54749, intron 2 of 3)",7,37921320,37950805,29486,1,"54749","ENST00000425345.1",20269,"ENSG00000086289","EPDR1","ependymin related 1"
"chr7",37943848,37945700,1853,"*",0.498155179683846,0.343673658936644,15.7241285100025,0.000141813894762542,0.0180362528984196,"Gained","Intron (ENST00000476620.1/54749, intron 2 of 3)",7,37921320,37950805,29486,1,"54749","ENST00000425345.1",22528,"ENSG00000086289","EPDR1","ependymin related 1"
"chr7",37963988,37965600,1613,"*",0.504662862237118,-0.0555125781862941,13.3317823431648,0.000426421563708999,0.0345103950142254,"Gained","Intron (ENST00000447200.2/6424, intron 1 of 5)",7,37921320,37950805,29486,1,"54749","ENST00000425345.1",42668,"ENSG00000086289","EPDR1","ependymin related 1"
"chr7",37966293,37969166,2874,"*",0.398089857161082,0.894550770811519,12.7948465647489,0.000548516254830497,0.039817774833714,"Gained","Intron (ENST00000447200.2/6424, intron 1 of 5)",7,37921320,37950805,29486,1,"54749","ENST00000425345.1",44973,"ENSG00000086289","EPDR1","ependymin related 1"
"chr7",37969843,37970825,983,"*",0.626361120094293,-0.524902300234784,14.2991065660975,0.000272148203553378,0.0268235760550061,"Gained","Intron (ENST00000447200.2/6424, intron 1 of 5)",7,37921320,37950805,29486,1,"54749","ENST00000425345.1",48523,"ENSG00000086289","EPDR1","ependymin related 1"
"chr7",37979135,37980188,1054,"*",0.680663453072541,-0.653107042209183,16.5328392252978,9.84843515720255e-05,0.0142865756817585,"Gained","Intron (ENST00000447200.2/6424, intron 1 of 5)",7,37909659,38025695,116037,2,"6424","ENST00000447200.2",45507,"ENSG00000106483","SFRP4","secreted frizzled related protein 4"
"chr7",38011728,38012407,680,"*",0.749677960174615,-1.33814719067959,12.2970789115935,0.000694280637962543,0.0456554091692325,"Gained","Intron (ENST00000447200.2/6424, intron 1 of 5)",7,37909659,38025695,116037,2,"6424","ENST00000447200.2",13288,"ENSG00000106483","SFRP4","secreted frizzled related protein 4"
"chr7",38029594,38030492,899,"*",0.674703540109482,-0.815584230808548,13.423404943128,0.000408639411406646,0.0336519094760266,"Gained","Distal Intergenic",7,37909659,38025695,116037,2,"6424","ENST00000447200.2",-3899,"ENSG00000106483","SFRP4","secreted frizzled related protein 4"
"chr7",38052616,38055781,3166,"*",0.450470379863838,0.919021139863672,17.1993756917003,7.30811497262394e-05,0.0117328765728972,"Gained","Distal Intergenic",7,37909659,38025695,116037,2,"6424","ENST00000447200.2",-26921,"ENSG00000106483","SFRP4","secreted frizzled related protein 4"
"chr7",38058968,38059500,533,"*",0.807026507174578,-1.39258906105965,14.4625958209121,0.000252547709790255,0.0257665718500637,"Gained","Distal Intergenic",7,37909659,38025695,116037,2,"6424","ENST00000447200.2",-33273,"ENSG00000106483","SFRP4","secreted frizzled related protein 4"
