"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr7",28749209,28749429,221,"*","Exon (ENST00000461921.5/9586, exon 4 of 4)",7,28724300,28726731,2432,1,"9586","ENST00000468813.1",24909,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",28855891,28856138,248,"*","Distal Intergenic",7,28809409,28819559,10151,1,"9586","ENST00000498316.3",46482,"ENSG00000146592","CREB5","cAMP responsive element binding protein 5"
"chr7",29035354,29035646,293,"*","Intron (ENST00000265394.10/54504, intron 11 of 12)",7,29000971,29010252,9282,1,"100506497","ENST00000609495.1",34383,"ENSG00000272568","CPVL-AS2","CPVL antisense RNA 2"
"chr7",29285156,29285514,359,"*","Intron (ENST00000439384.6/1124, intron 2 of 6)",7,29288881,29400781,111901,1,"1124","ENST00000409922.5",-3367,"ENSG00000106069","CHN2","chimerin 2"
"chr7",30225804,30226214,411,"*","Distal Intergenic",7,30247629,30263449,15821,2,"105375218","ENST00000744963.1",37235,"ENSG00000297045","LOC105375218","uncharacterized LOC105375218"
"chr7",32204244,32204566,323,"*","Intron (ENST00000396193.5/5137, intron 2 of 18)",7,32271792,32293312,21521,2,"5137","ENST00000746720.1",88746,"ENSG00000154678","PDE1C","phosphodiesterase 1C"
"chr7",33987294,33987745,452,"*","Intron (ENST00000436222.6/168667, intron 5 of 5)",7,33977087,34154489,177403,1,"168667","ENST00000648320.1",10207,"ENSG00000164619","BMPER","BMP binding endothelial regulator"
"chr7",34260302,34260578,277,"*","Intron (ENST00000660587.2/ENST00000660587.2, intron 1 of 1)",7,34350400,34417630,67231,2,"404744","ENST00000737200.1",157052,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34612766,34613033,268,"*","Intron (ENST00000419766.5/404744, intron 2 of 4)",7,34658218,34849978,191761,1,"387129","ENST00000360581.6",-45185,"ENSG00000187258","NPSR1","neuropeptide S receptor 1"
"chr7",35003677,35003959,283,"*","Promoter (2-3kb)",7,34973513,35000702,27190,2,"23333","ENST00000463538.1",-2975,"ENSG00000173852","DPY19L1","dpy-19 like C-mannosyltransferase 1"
"chr7",36526904,36527190,287,"*","Intron (ENST00000617267.5/313, intron 19 of 21)",7,36513003,36530684,17682,2,"313","ENST00000614254.1",3494,"ENSG00000136250","AOAH","acyloxyacyl hydrolase"
"chr7",36645205,36645425,221,"*","Intron (ENST00000617267.5/313, intron 4 of 21)",7,36623190,36661300,38111,2,"313","ENST00000543742.1",15875,"ENSG00000136250","AOAH","acyloxyacyl hydrolase"
"chr7",36658744,36659251,508,"*","Promoter (2-3kb)",7,36623190,36661300,38111,2,"313","ENST00000543742.1",2049,"ENSG00000136250","AOAH","acyloxyacyl hydrolase"
"chr7",38169983,38170228,246,"*","Distal Intergenic",7,38178245,38230669,52425,1,"83930","ENST00000009041.12",-8017,"ENSG00000010270","STARD3NL","STARD3 N-terminal like"
"chr7",38433951,38434190,240,"*","Intron (ENST00000356264.7/273, intron 12 of 20)",7,38394070,38430055,35986,2,"273","ENST00000462072.1",-3896,"ENSG00000078053","AMPH","amphiphysin"
"chr7",39027449,39027680,232,"*","Intron (ENST00000518318.7/11281, intron 1 of 9)",7,39034335,39207540,173206,1,"11281","ENST00000451021.5",-6655,"ENSG00000106536","POU6F2","POU class 6 homeobox 2"
"chr7",39428413,39428652,240,"*","Intron (ENST00000518318.7/11281, intron 6 of 9)",7,39406618,39464710,58093,1,"11281","ENST00000416452.1",21795,"ENSG00000106536","POU6F2","POU class 6 homeobox 2"
"chr7",40437575,40437776,202,"*","Intron (ENST00000401647.7/79783, intron 8 of 12)",7,40538127,40546928,8802,2,"101928716","ENST00000415237.1",109152,"ENSG00000203446","SUGCT-AS1","SUGCT antisense RNA 1"
"chr7",41426039,41426278,240,"*","Intron (ENST00000813847.1/ENST00000813847.1, intron 1 of 1)",7,41465683,41474889,9207,1,"107986787","ENST00000820261.1",-39405,NA,"LOC107986787","uncharacterized LOC107986787"
"chr7",41955849,41956188,340,"*","Distal Intergenic",7,41972440,41977922,5483,2,"2737","ENST00000464291.1",21734,"ENSG00000106571","GLI3","GLI family zinc finger 3"
"chr7",43693950,43694197,248,"*","Intron (ENST00000415076.6/55744, intron 1 of 6)",7,43646297,43729474,83178,2,"55744","ENST00000451651.5",35277,"ENSG00000106603","COA1","cytochrome c oxidase assembly factor 1"
"chr7",46127032,46127428,397,"*","Intron (ENST00000796919.1/ENST00000796919.1, intron 2 of 3)",7,45990802,46024358,33557,2,"105375264","ENST00000797156.1",-102674,NA,"LOC105375264","uncharacterized LOC105375264"
"chr7",46456312,46456546,235,"*","Distal Intergenic",7,46476457,46477940,1484,2,"105375266","ENST00000436501.1",21394,"ENSG00000230680","LINC03210","long intergenic non-protein coding RNA 3210"
"chr7",46559365,46559592,228,"*","Distal Intergenic",7,46476461,46481613,5153,2,"105375266","ENST00000803217.1",-77752,"ENSG00000230680","LINC03210","long intergenic non-protein coding RNA 3210"
"chr7",46930294,46930695,402,"*","Intron (ENST00000433337.1/124901626, intron 2 of 2)",7,46890625,46900932,10308,2,"124901626","ENST00000424359.1",-29362,NA,"LOC124901626","uncharacterized LOC124901626"
"chr7",47291470,47291794,325,"*","Intron (ENST00000705350.1/64759, intron 27 of 30)",7,47275154,47280318,5165,2,"64759","ENST00000428457.1",-11152,"ENSG00000136205","TNS3","tensin 3"
"chr7",48084793,48085268,476,"*","Distal Intergenic",7,48088628,48103407,14780,1,"7378","ENST00000416681.5",-3360,"ENSG00000183696","UPP1","uridine phosphorylase 1"
"chr7",48244954,48245175,222,"*","Intron (ENST00000417403.5/154664, intron 12 of 17)",7,48279276,48627092,347817,1,"154664","ENST00000611776.4",-34101,"ENSG00000179869","ABCA13","ATP binding cassette subfamily A member 13"
"chr7",48426950,48427630,681,"*","Intron (ENST00000435803.6/154664, intron 41 of 61)",7,48455063,48647496,192434,1,"154664","ENST00000411975.5",-27433,"ENSG00000179869","ABCA13","ATP binding cassette subfamily A member 13"
"chr7",49398824,49399100,277,"*","Distal Intergenic",7,49524113,49587165,63053,1,"124901804","ENST00000664348.2",-125013,NA,"LINC03213","long intergenic non-protein coding RNA 3213"
"chr7",50446495,50446745,251,"*","Promoter (2-3kb)",7,50446995,50449695,2701,2,"63979","ENST00000440350.5",2950,"ENSG00000132436","FIGNL1","fidgetin like 1"
"chr7",51162775,51162996,222,"*","Intron (ENST00000445054.5/23242, intron 4 of 11)",7,51016212,51193435,177224,2,"23242","ENST00000445054.5",30439,"ENSG00000106078","COBL","cordon-bleu WH2 repeat protein"
"chr7",54015452,54015653,202,"*","Distal Intergenic",7,53937830,53947833,10004,2,"107986739","ENST00000722327.1",-67619,"ENSG00000238131","LINC02854","long intergenic non-protein coding RNA 2854"
"chr7",54252383,54252592,210,"*","Intron (ENST00000657889.1/ENST00000657889.1, intron 1 of 2)",7,54330670,54349849,19180,1,"102723605","ENST00000669718.1",-78078,"ENSG00000231427","LINC01445","long intergenic non-protein coding RNA 1445"
"chr7",54349302,54349638,337,"*","Promoter (2-3kb)",7,54347026,54349849,2824,1,"102723605","ENST00000668540.1",2276,"ENSG00000231427","LINC01445","long intergenic non-protein coding RNA 1445"
"chr7",55065186,55065399,214,"*","Intron (ENST00000344576.7/1956, intron 1 of 15)",7,55109723,55211536,101814,1,"1956","ENST00000450046.2",-44324,"ENSG00000146648","EGFR","epidermal growth factor receptor"
"chr7",67937778,67938125,348,"*","Distal Intergenic",7,68020210,68031811,11602,1,"102723427","ENST00000837971.1",-82085,NA,"LOC102723427","uncharacterized LOC102723427"
"chr7",68269524,68269749,226,"*","Intron (ENST00000446187.2/105375341, intron 2 of 5)",7,68149548,68319636,170089,2,"105375341","ENST00000446187.2",49887,"ENSG00000226829","LOC105375341","uncharacterized LOC105375341"
"chr7",70016405,70016697,293,"*","Intron (ENST00000644939.1/26053, intron 2 of 18)",7,69967464,70134571,167108,1,"26053","ENST00000664521.1",48941,"ENSG00000158321","AUTS2","activator of transcription and developmental regulator AUTS2"
"chr7",70093595,70093932,338,"*","Intron (ENST00000644939.1/26053, intron 2 of 18)",7,70134536,70290554,156019,1,"26053","ENST00000659051.1",-40604,"ENSG00000158321","AUTS2","activator of transcription and developmental regulator AUTS2"
"chr7",78326287,78326616,330,"*","Intron (ENST00000354212.9/9863, intron 9 of 21)",7,78347142,78359458,12317,1,"399670","ENST00000450028.5",-20526,"ENSG00000293158","RPL13AP17","ribosomal protein L13a pseudogene 17"
"chr7",80499390,80499623,234,"*","Intron (ENST00000435819.5/948, intron 3 of 16)",7,80458635,80512064,53430,2,"346562","ENST00000398291.4",12441,"ENSG00000214415","GNAT3","G protein subunit alpha transducin 3"
"chr7",80722831,80723102,272,"*","Distal Intergenic",7,80673376,80676404,3029,1,"948","ENST00000488048.1",49455,"ENSG00000135218","CD36","CD36 molecule (CD36 blood group)"
"chr7",81211675,81211948,274,"*","Exon (ENST00000719864.1/ENST00000719864.1, exon 1 of 2)",7,80744868,80922359,177492,2,"10512","ENST00000419255.6",-289316,"ENSG00000075223","SEMA3C","semaphorin 3C"
"chr7",81685060,81685304,245,"*","Intron (ENST00000636281.1/100128317, intron 1 of 7)",7,81581653,81690414,108762,2,"100128317","ENST00000648981.1",5110,"ENSG00000293394","LOC100128317","uncharacterized LOC100128317"
"chr7",89837567,89837887,321,"*","Distal Intergenic",7,90118675,90125601,6927,1,"442523","ENST00000829556.1",-280788,"ENSG00000291119","DPY19L2P4","DPY19L2 pseudogene 4"
"chr7",92635090,92635291,202,"*","Intron (ENST00000265734.8/1021, intron 5 of 7)",7,92638198,92642316,4119,2,"112268009","ENST00000661747.1",7025,NA,"LOC112268009","uncharacterized LOC112268009"
"chr7",92695643,92695963,321,"*","Intron (ENST00000265734.8/1021, intron 4 of 7)",7,92671235,92725710,54476,2,"1021","ENST00000473078.1",29747,"ENSG00000105810","CDK6","cyclin dependent kinase 6"
"chr7",92698457,92698679,223,"*","Intron (ENST00000265734.8/1021, intron 4 of 7)",7,92671235,92725710,54476,2,"1021","ENST00000473078.1",27031,"ENSG00000105810","CDK6","cyclin dependent kinase 6"
"chr7",92916814,92917142,329,"*","Exon (ENST00000752970.1/101927497, exon 3 of 3)",7,92904682,92917187,12506,1,"101927497","ENST00000752988.1",12132,"ENSG00000237819","CDK6-AS1","CDK6 antisense RNA 1"
"chr7",94620774,94621139,366,"*","Promoter (<=1kb)",7,94585490,94620455,34966,2,"8910","ENST00000644373.1",-319,"ENSG00000127990","SGCE","sarcoglycan epsilon"
"chr7",95859442,95859664,223,"*","Intron (ENST00000537881.5/1780, intron 5 of 16)",7,95837618,96028321,190704,1,"1780","ENST00000519371.1",21824,"ENSG00000158560","DYNC1I1","dynein cytoplasmic 1 intermediate chain 1"
"chr7",98354579,98354812,234,"*","Promoter (<=1kb)",7,98317237,98355426,38190,2,"55971","ENST00000473569.1",614,"ENSG00000006453","BAIAP2L1","BAR/IMD domain containing adaptor protein 2 like 1"
"chr7",102891626,102891912,287,"*","Intron (ENST00000440067.4/222235, intron 12 of 20)",7,102913000,102933450,20451,1,"10234","ENST00000498487.1",-21088,"ENSG00000128606","LRRC17","leucine rich repeat containing 17"
"chr7",102991776,102992035,260,"*","Intron (ENST00000440067.4/222235, intron 7 of 20)",7,102973515,102978667,5153,1,"58160","ENST00000784638.1",18261,"ENSG00000230257","NFE4","nuclear factor, erythroid 4"
"chr7",112484599,112484876,278,"*","Promoter (1-2kb)",7,112486123,112489967,3845,1,"286006","ENST00000486022.1",-1247,"ENSG00000181016","LSMEM1","leucine rich single-pass membrane protein 1"
"chr7",134670032,134670267,236,"*","Intron (ENST00000418040.5/669, intron 3 of 3)",7,134660421,134661741,1321,1,"669","ENST00000443095.1",9611,"ENSG00000172331","BPGM","bisphosphoglycerate mutase"
"chr8",8625824,8626080,257,"*","Intron (ENST00000765714.1/ENST00000765714.1, intron 2 of 3)",8,8665246,8688775,23530,1,"124901881","ENST00000765857.1",-39166,NA,"LOC124901881","uncharacterized LOC124901881"
"chr8",13194373,13194626,254,"*","Intron (ENST00000662638.1/ENST00000662638.1, intron 1 of 1)",8,13085189,13133474,48286,2,"10395","ENST00000358919.6",-60899,"ENSG00000164741","DLC1","DLC1 Rho GTPase activating protein"
"chr8",16826102,16826373,272,"*","Intron (ENST00000521411.2/105379297, intron 2 of 3)",8,16765270,16784393,19124,2,"105379297","ENST00000755795.1",-41709,NA,"LOC105379297","uncharacterized LOC105379297"
"chr8",18957576,18957951,376,"*","Intron (ENST00000327040.13/23362, intron 1 of 15)",8,18924533,18940452,15920,2,"23362","ENST00000520789.1",-17124,"ENSG00000156011","PSD3","pleckstrin and Sec7 domain containing 3"
"chr8",21130102,21130323,222,"*","Promoter (<=1kb)",8,20950373,21129166,178794,2,"105379316","ENST00000662848.4",-936,NA,"LOC105379316","uncharacterized LOC105379316"
"chr8",22650976,22651310,335,"*","Intron (ENST00000276416.11/55909, intron 1 of 8)",8,22629704,22644804,15101,2,"55909","ENST00000521140.1",-6172,"ENSG00000147439","BIN3","bridging integrator 3"
"chr8",23452514,23452979,466,"*","Intron (ENST00000356206.10/9583, intron 1 of 12)",8,23434093,23457639,23547,2,"9583","ENST00000523958.5",4660,"ENSG00000197217","ENTPD4","ectonucleoside triphosphate diphosphohydrolase 4"
"chr8",24668946,24669156,211,"*","Intron (ENST00000519689.1/101929294, intron 2 of 4)",8,24673178,24682915,9738,2,"107986882","ENST00000836315.1",13759,"ENSG00000308775","LOC107986882","uncharacterized LOC107986882"
"chr8",29249975,29250207,233,"*","Exon (ENST00000523968.1/23303, exon 2 of 16)",8,29150297,29263062,112766,2,"23303","ENST00000523968.1",12855,"ENSG00000197892","KIF13B","kinesin family member 13B"
"chr8",29848281,29848520,240,"*","Intron (ENST00000517356.1/101929470, intron 1 of 2)",8,29815004,29854543,39540,2,"101929470","ENST00000517356.1",6023,"ENSG00000248964","LOC101929470","uncharacterized LOC101929470"
"chr8",32918418,32918636,219,"*","Distal Intergenic",8,32927913,33045445,117533,1,"105379362","ENST00000659524.1",-9277,NA,"LOC105379362","uncharacterized LOC105379362"
"chr8",33893617,33893887,271,"*","Intron (ENST00000523063.5/105379364, intron 3 of 5)",8,33796290,34039104,242815,1,"105379364","ENST00000523336.2",97327,NA,"LOC105379364","uncharacterized LOC105379364"
"chr8",37660485,37660755,271,"*","Intron (ENST00000519978.1/ENST00000519978.1, intron 1 of 1)",8,37693496,37694783,1288,1,"124901932","ENST00000836523.1",-32741,"ENSG00000308809","LOC124901932","uncharacterized LOC124901932"
"chr8",38660050,38660540,491,"*","Distal Intergenic",8,38700636,38701597,962,2,"124901936","ENST00000811020.1",41057,NA,"LOC124901936","uncharacterized LOC124901936"
"chr8",40119067,40119271,205,"*","Intron (ENST00000715558.1/105379385, intron 1 of 7)",8,40114651,40127468,12818,1,"105379385","ENST00000521257.1",4416,NA,"LINC02866","long intergenic non-protein coding RNA 2866"
"chr8",40377623,40377824,202,"*","Intron (ENST00000660362.2/105379388, intron 1 of 2)",8,40333173,40370437,37265,2,"112543493","ENST00000800132.1",-7186,"ENSG00000253802","SIRLNT","SIRT1 regulating lncRNA tumor promoter"
"chr8",47353339,47353554,216,"*","Intron (ENST00000541342.2/23514, intron 4 of 18)",8,47360819,47440397,79579,1,"23514","ENST00000521918.6",-7265,"ENSG00000164808","SPIDR","scaffold protein involved in DNA repair"
"chr8",48408545,48408940,396,"*","Intron (ENST00000767280.1/105375821, intron 1 of 2)",8,48419098,48473626,54529,1,"105375821","ENST00000767281.1",-10158,NA,"LOC105375821","uncharacterized LOC105375821"
"chr8",52743531,52743825,295,"*","Promoter (2-3kb)",8,52685424,52745843,60420,2,"9821","ENST00000518468.1",2018,"ENSG00000023287","RB1CC1","RB1 inducible coiled-coil 1"
"chr8",52764390,52764698,309,"*","Intron (ENST00000766995.1/105375835, intron 1 of 5)",8,52685424,52745843,60420,2,"9821","ENST00000518468.1",-18547,"ENSG00000023287","RB1CC1","RB1 inducible coiled-coil 1"
"chr8",52825308,52825530,223,"*","Distal Intergenic",8,52685424,52745843,60420,2,"9821","ENST00000518468.1",-79465,"ENSG00000023287","RB1CC1","RB1 inducible coiled-coil 1"
"chr8",53521118,53521337,220,"*","Promoter (2-3kb)",8,53408387,53523630,115244,2,"100507516","ENST00000834754.1",2293,"ENSG00000237807","LINC02984","long intergenic non-protein coding RNA 2984"
"chr8",53945202,53945424,223,"*","Promoter (<=1kb)",8,53945325,53958697,13373,1,"8601","ENST00000517405.1",0,"ENSG00000147509","RGS20","regulator of G protein signaling 20"
"chr8",60792720,60793047,328,"*","Intron (ENST00000423902.7/55636, intron 3 of 37)",8,60743032,60800526,57495,1,"55636","ENST00000527900.1",49688,"ENSG00000171316","CHD7","chromodomain helicase DNA binding protein 7"
"chr8",60807834,60808070,237,"*","Intron (ENST00000423902.7/55636, intron 6 of 37)",8,60850737,60852639,1903,1,"55636","ENST00000527921.1",-42667,"ENSG00000171316","CHD7","chromodomain helicase DNA binding protein 7"
"chr8",79021020,79021357,338,"*","Distal Intergenic",8,78914546,78988944,74399,2,"105375912","ENST00000845026.1",-32076,NA,"LOC105375912","uncharacterized LOC105375912"
"chr8",79963563,79963811,249,"*","Intron (ENST00000276585.9/28957, intron 2 of 2)",8,79957803,80003148,45346,2,"28957","ENST00000518371.2",39337,"ENSG00000147586","MRPS28","mitochondrial ribosomal protein S28"
"chr8",80367049,80367443,395,"*","Intron (ENST00000656157.2/ENST00000656157.2, intron 2 of 3)",8,80316939,80317069,131,2,"124900264","ENST00000383922.1",-49980,"ENSG00000206649","LOC124900264","small nucleolar RNA SNORA20"
"chr8",81029773,81030063,291,"*","5' UTR",8,81029791,81070176,40386,2,"55824","ENST00000519326.1",40113,"ENSG00000076641","PAG1","phosphoprotein membrane anchor with glycosphingolipid microdomains 1"
"chr8",81050479,81051196,718,"*","Intron (ENST00000220597.4/55824, intron 2 of 8)",8,81029791,81070176,40386,2,"55824","ENST00000519326.1",18980,"ENSG00000076641","PAG1","phosphoprotein membrane anchor with glycosphingolipid microdomains 1"
"chr8",81194019,81194264,246,"*","Intron (ENST00000720466.1/105375924, intron 2 of 2)",8,81161394,81227014,65621,1,"105375924","ENST00000720645.1",32625,"ENSG00000253214","LOC105375924","uncharacterized LOC105375924"
"chr8",81290977,81291536,560,"*","Promoter (1-2kb)",8,81289300,81338557,49258,1,"105375925","ENST00000720714.1",1677,NA,"LOC105375925","uncharacterized LOC105375925"
"chr8",81858820,81859066,247,"*","Intron (ENST00000670794.1/109729147, intron 1 of 2)",8,81853782,81923201,69420,1,"109729147","ENST00000661297.1",5038,"ENSG00000254689","LINC02235","long intergenic non-protein coding RNA 2235"
"chr8",82056341,82056733,393,"*","Intron (ENST00000663058.1/105375931, intron 1 of 7)",8,82033780,82540825,507046,1,"105375931","ENST00000659043.1",22561,NA,"LOC105375931","uncharacterized LOC105375931"
"chr8",82257804,82258113,310,"*","Intron (ENST00000663058.1/105375931, intron 2 of 7)",8,82108559,82160584,52026,2,"105375929","ENST00000520988.2",-97220,"ENSG00000254123","LINC02839","long intergenic non-protein coding RNA 2839"
"chr8",82568801,82569060,260,"*","Intron (ENST00000663058.1/105375931, intron 5 of 7)",8,82440840,82442908,2069,2,"124902064","ENST00000756380.1",-125893,NA,"LOC124902064","uncharacterized LOC124902064"
"chr8",86176606,86177187,582,"*","Distal Intergenic",8,86180418,86212236,31819,1,"105375623","ENST00000523112.1",-3231,"ENSG00000253699","LOC105375623","uncharacterized LOC105375623"
